n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16 n17 n18 n19 n20
20	127	191	18	417	510	415	192	532	311	414	476	165	370	461	313	17	251	477	511
655	196	273	580	142	122	579	480	10	608	439	578	366	483	645	266	581	429	199	545
439	580	196	655	578	142	579	273	122	581	366	131	617	199	608	645	10	284	437	210
275	203	400	276	345	440	144	362	38	502	651	121	119	67	349	33	527	352	113	465
37	609	428	382	346	402	410	235	413	200	239	147	29	197	201	452	237	471	399	145
53	453	371	438	60	65	670	381	454	148	66	56	85	74	2	669	364	489	304	59
129	522	136	330	104	102	137	130	107	329	103	525	339	84	105	139	537	338	341	521
453	371	454	653	363	385	438	364	340	547	652	65	670	53	60	64	81	381	654	54
85	148	55	491	489	62	321	59	66	418	472	2	60	0	614	53	378	419	442	106
664	560	39	90	315	225	431	234	559	404	553	574	123	350	323	228	348	226	224	497
72	70	499	141	51	267	435	383	317	187	498	69	403	496	384	228	233	325	350	434
41	277	582	609	29	553	235	40	574	410	346	226	200	236	78	559	382	234	175	546
325	435	384	233	498	51	267	228	187	70	499	350	72	348	69	90	317	496	323	403
204	495	663	493	292	132	357	241	294	494	636	514	293	666	492	27	295	554	309	665
495	204	493	663	292	132	357	294	636	241	494	514	27	666	293	309	295	262	554	98
458	387	456	568	386	635	446	531	246	569	633	388	247	326	195	445	448	567	99	190
267	233	72	499	183	325	51	435	70	181	498	384	228	350	348	317	141	69	496	434
564	367	461	165	249	170	50	311	477	17	162	414	510	457	163	476	166	359	515	25
328	99	445	195	193	567	529	312	416	9	247	246	194	358	169	6	389	8	530	531
388	569	531	328	246	386	195	456	387	568	99	186	247	445	458	567	448	446	312	193
18	171	127	510	415	170	311	532	20	476	417	414	165	461	17	477	313	564	192	25
370	511	417	20	171	251	462	127	125	191	18	641	7	513	414	368	264	126	128	302
529	445	312	567	358	99	9	389	530	247	169	28	189	633	167	457	100	447	168	166
9	162	169	313	457	166	28	529	416	6	461	8	167	415	358	188	530	168	170	510
99	445	567	247	246	328	312	189	456	568	529	531	633	446	358	386	389	9	530	388
142	172	122	655	273	439	173	284	483	581	464	645	429	480	580	437	10	545	646	579
336	410	346	235	432	609	226	428	471	429	175	29	404	224	559	182	277	574	553	37
71	227	351	395	434	322	23	623	496	572	317	319	303	14	245	576	301	69	481	143
10	645	545	480	122	390	646	615	173	172	647	284	483	439	283	57	466	142	655	580
382	29	147	37	609	175	413	582	146	346	182	41	235	40	277	78	76	558	21	236
413	147	558	382	305	37	76	465	527	582	79	402	349	401	238	274	433	175	239	607
143	393	245	623	572	481	319	552	392	263	301	14	23	555	322	595	13	135	397	205
345	275	174	144	502	527	121	400	650	465	276	349	440	38	362	280	67	119	651	33
292	184	495	185	663	132	241	493	666	554	27	636	357	295	494	262	514	309	98	294
164	250	552	555	300	15	263	13	397	135	16	49	245	644	562	481	324	143	572	308
570	447	5	167	100	28	359	133	506	530	356	398	457	389	509	168	358	249	515	293
585	535	662	425	217	626	548	75	640	551	281	549	231	2	73	253	74	503	379	550
131	373	581	439	437	372	464	578	284	173	142	646	224	429	336	404	122	123	346	29
131	581	439	437	373	464	284	646	142	173	122	372	578	429	196	224	272	123	336	404
131	439	581	373	173	437	619	578	284	142	646	122	579	580	464	196	620	621	366	655
131	439	581	373	437	464	284	173	372	646	578	142	122	196	429	224	619	336	579	123
297	591	296	390	615	283	199	299	10	89	616	590	592	480	57	645	545	124	647	618
420	291	613	289	138	406	86	538	108	288	656	1	158	408	443	106	380	611	24	658
611	408	406	87	656	613	422	138	420	441	291	289	158	443	444	86	1	538	108	380
538	291	288	380	108	658	614	106	488	24	613	378	442	443	86	420	289	354	1	656
611	408	422	87	406	441	444	138	659	420	656	613	158	289	443	518	1	291	86	423
662	535	379	551	207	585	118	589	549	626	503	56	2	281	627	640	74	253	360	421
490	501	588	534	599	543	232	533	649	639	334	503	627	421	159	589	536	587	657	290
588	490	533	627	421	503	334	589	501	649	536	534	599	159	543	290	551	232	304	118
112	36	54	30	648	361	544	63	156	64	606	409	657	61	573	306	377	669	347	223
584	412	463	426	343	31	240	541	374	377	88	571	594	561	598	468	539	111	451	573
594	561	353	449	344	450	469	610	583	399	42	145	238	452	433	240	237	401	607	402
335	306	669	61	333	304	45	381	670	409	65	528	536	159	290	64	657	112	334	36
432	431	272	404	315	123	429	560	336	226	430	225	559	39	180	497	664	197	235	464
39	559	560	234	315	180	574	553	404	90	664	431	348	432	224	41	235	123	29	346
235	559	404	574	553	346	336	432	29	39	410	315	234	560	41	197	224	609	431	182
351	395	198	71	576	434	319	322	572	324	623	396	624	263	135	13	245	23	16	397
498	350	384	435	323	70	90	183	69	325	403	664	180	141	317	348	51	383	496	605
638	120	500	376	586	587	639	629	597	596	279	91	501	534	347	543	637	218	43	649
629	280	91	120	638	67	597	502	500	637	586	376	628	587	276	203	174	345	119	596
253	640	470	585	425	503	599	535	73	551	207	662	217	533	421	548	219	589	118	627
501	599	534	218	649	490	219	533	639	588	638	543	279	503	421	470	159	253	290	587
325	267	187	183	435	70	72	499	51	348	498	228	384	181	546	350	90	141	69	317
559	574	553	225	39	90	348	560	180	404	226	315	664	41	29	431	546	182	346	228
346	29	226	410	609	336	197	574	553	404	559	41	182	175	432	225	277	200	428	382
546	41	348	574	553	40	78	29	559	182	146	225	90	39	200	226	346	404	277	560
610	399	402	607	469	428	452	433	145	222	471	37	175	375	401	266	561	449	353	594
401	145	433	402	305	452	469	607	399	558	349	353	375	610	121	222	413	37	450	42
607	402	433	610	413	37	469	428	375	558	399	175	609	201	382	305	277	145	35	452
561	426	594	344	412	598	583	44	571	222	353	42	110	221	463	31	451	22	307	343
436	98	292	132	663	514	636	495	204	244	248	554	357	508	515	293	309	294	368	302
562	134	256	563	644	149	630	164	101	260	552	205	397	602	15	308	16	565	250	557
310	260	631	32	459	666	262	258	554	565	27	261	634	602	3	327	295	632	134	259
248	632	98	368	508	302	436	251	512	128	631	309	554	513	478	17	241	327	414	3
572	143	263	552	481	623	319	555	135	202	13	397	250	16	205	324	164	393	322	300
195	456	99	567	568	445	531	446	386	569	328	387	388	186	458	633	193	190	635	312
567	99	195	445	193	633	446	456	529	358	568	312	389	530	169	328	9	189	100	326
302	508	512	244	98	368	128	309	478	632	436	3	327	631	636	17	513	414	554	25
359	515	564	133	188	477	25	479	367	509	17	311	165	476	461	50	414	514	170	168
205	164	555	300	135	13	263	16	552	397	324	15	245	49	572	481	143	308	562	319
368	417	302	462	370	192	513	508	128	244	512	632	414	641	17	327	478	511	20	264
423	68	320	667	659	422	668	444	517	87	518	216	611	441	408	516	214	342	526	139
470	640	231	73	585	599	503	535	662	425	424	118	207	217	551	549	548	219	589	588
424	73	549	470	640	118	550	548	662	585	109	661	535	217	660	231	425	503	207	599
391	604	394	497	605	467	595	430	556	303	403	301	323	405	383	392	123	141	69	272
149	630	644	52	562	563	369	603	242	101	557	15	643	565	134	164	602	205	49	460
604	391	394	467	497	595	430	556	605	405	301	303	323	403	392	123	383	427	272	482
262	310	27	26	634	666	3	295	243	459	625	32	327	264	565	631	134	308	128	309
26	262	310	634	3	459	27	101	308	565	134	264	243	327	32	563	295	666	625	641
310	243	459	565	32	134	26	563	101	262	634	3	631	327	562	308	602	264	666	126
634	262	310	27	295	625	26	134	243	308	4	666	101	459	665	563	622	3	565	32
27	666	258	310	295	261	634	243	259	3	260	625	631	26	554	459	309	32	327	665
135	13	552	397	555	245	16	572	319	324	250	143	205	164	481	623	300	624	202	322
641	327	3	459	513	462	126	128	32	26	565	7	512	511	370	302	460	478	643	631
624	622	324	4	16	135	13	397	555	250	308	316	300	576	314	49	164	625	319	205
608	579	471	366	237	578	610	399	273	428	468	655	222	452	449	580	561	594	463	402
187	233	72	499	435	183	325	70	51	181	498	384	228	141	350	348	69	317	383	496
46	47	48	151	150	668	68	667	252	320	423	659	517	516	422	518	519	444	526	520
46	47	48	151	150	668	68	667	252	320	423	659	517	516	519	518	422	444	526	83
46	47	48	151	150	668	68	667	252	320	423	659	517	516	519	518	422	444	526	520
46	47	48	151	150	668	68	667	252	320	423	659	517	516	519	518	422	444	526	83
430	123	224	431	497	394	315	432	464	560	429	404	180	664	225	39	604	336	323	605
655	142	172	579	580	196	471	266	608	578	429	366	581	437	197	173	428	439	336	237
79	21	76	650	77	465	527	201	582	147	413	558	78	40	345	305	144	200	382	349
174	203	144	345	121	38	400	362	440	502	527	119	349	651	465	67	113	352	33	650
651	400	174	440	67	119	362	33	38	203	637	352	113	157	34	628	91	345	502	144
182	582	609	41	410	413	40	235	29	239	382	346	175	200	37	76	201	553	21	226
550	548	661	660	425	640	73	585	488	207	75	253	424	109	354	231	470	254	658	549
347	534	657	639	543	648	376	596	649	159	333	586	61	587	544	36	30	638	536	306
502	629	203	345	91	67	174	275	650	276	400	144	637	119	230	527	651	465	440	121
74	2	207	360	626	551	217	535	662	59	75	53	585	379	425	589	491	304	418	290
124	296	593	117	297	97	299	57	615	390	591	592	212	590	616	618	621	298	199	566
390	57	615	647	199	297	592	299	296	645	646	10	545	212	298	466	122	480	12	287
122	646	466	645	427	464	196	545	483	142	439	581	482	647	287	10	437	480	272	429
601	298	11	125	557	603	642	643	630	256	369	192	460	602	20	126	370	511	462	149
556	140	595	467	405	482	392	391	12	393	604	257	301	255	427	481	14	466	202	644
12	466	482	427	647	405	556	140	467	483	545	284	604	646	595	257	645	391	122	255
538	24	108	442	380	106	378	215	658	488	354	614	420	1	86	443	407	62	0	213
1	420	86	108	138	378	106	24	158	442	213	538	537	105	407	473	215	84	341	107
536	533	421	360	304	335	333	627	649	159	551	334	588	589	306	61	503	45	219	534
538	108	215	24	106	378	380	420	442	86	658	213	1	614	488	443	613	354	407	138
204	495	241	663	132	554	666	185	636	184	98	309	27	514	357	262	436	248	493	631
509	514	492	515	357	132	359	133	663	493	636	249	570	479	495	5	206	241	25	398
357	514	509	132	636	493	495	515	663	133	479	359	492	25	249	185	241	477	98	309
27	634	625	262	665	666	261	494	258	314	310	4	243	259	260	316	554	622	631	204
212	390	283	615	591	124	592	57	199	590	593	616	647	10	645	618	545	89	480	646
212	390	591	615	283	124	57	199	616	590	592	618	10	89	645	647	545	593	480	646
592	11	285	12	647	283	287	601	140	286	466	545	646	645	256	482	149	603	125	19
592	283	212	390	647	615	57	591	12	199	11	124	545	645	10	285	287	646	480	466
250	555	205	164	49	15	135	263	13	16	324	397	552	481	308	245	572	265	562	623
14	392	23	391	595	623	481	322	393	202	255	572	245	556	403	496	143	257	317	605
248	512	508	128	368	478	309	244	98	251	632	327	3	513	17	264	414	462	641	631
403	317	496	69	23	605	383	391	14	323	141	255	322	392	623	198	350	384	257	498
536	335	381	334	669	627	421	290	223	589	159	533	61	333	56	360	588	551	379	670
558	401	349	238	201	413	147	465	527	433	121	144	375	145	402	607	37	382	35	469
61	223	669	333	335	159	536	657	45	334	409	381	290	36	648	543	65	421	670	533
110	352	113	157	355	22	451	44	598	651	119	362	344	440	38	628	33	571	42	353
134	49	101	563	15	562	261	164	250	260	205	300	265	622	259	52	4	16	634	397
512	478	128	248	302	508	3	636	98	666	327	368	244	262	631	264	632	554	27	292
243	260	262	258	666	459	631	32	27	261	3	634	259	327	554	295	26	565	264	134
476	170	165	414	477	461	510	17	564	191	532	18	415	188	25	367	249	127	417	171
529	193	445	358	389	567	99	530	195	9	189	247	633	28	326	169	167	328	168	447
415	510	461	166	162	170	532	18	127	194	6	8	165	191	188	564	20	171	476	9
665	625	4	577	494	634	295	622	575	624	265	261	27	396	262	576	258	666	310	324
560	431	225	180	39	404	664	559	224	123	432	90	226	234	574	553	272	497	430	336
622	4	624	577	625	665	265	634	576	575	396	295	16	397	324	13	135	494	261	134
496	69	403	303	383	51	384	141	498	350	499	323	228	435	181	23	70	605	198	183
332	419	489	341	337	102	137	407	105	473	85	338	107	537	66	84	129	177	378	472
572	263	245	143	13	135	397	552	16	324	395	351	555	623	202	481	227	250	624	322
423	659	252	667	422	444	68	517	518	87	216	441	611	408	668	516	342	523	214	526
489	407	59	491	85	55	66	442	419	332	179	62	378	24	148	60	341	2	473	106
23	623	14	572	481	198	245	301	555	351	395	263	227	319	143	303	392	135	71	13
350	228	605	403	498	69	384	497	664	180	383	90	317	123	141	435	496	303	70	430
135	13	16	397	263	624	555	265	250	319	552	572	245	622	300	164	205	395	351	143
183	233	435	267	187	70	498	348	384	228	51	350	499	90	72	546	181	234	69	236
633	389	635	356	446	530	358	447	506	5	100	206	167	568	312	28	445	570	193	456
264	3	459	513	32	641	128	126	462	631	512	565	632	302	310	26	602	478	248	309
189	195	99	445	567	246	247	190	193	312	531	388	529	569	456	9	568	386	416	358
136	155	177	522	129	154	339	104	130	521	525	524	102	152	160	338	103	137	337	520
522	129	177	136	130	104	339	137	103	107	139	102	84	525	338	521	537	105	337	341
342	525	526	523	130	521	103	339	104	139	516	152	520	518	517	160	177	519	129	522
419	318	341	137	102	105	407	473	337	321	489	107	84	537	85	338	129	472	177	378
61	306	159	657	536	223	45	290	409	543	669	304	648	347	649	36	279	534	533	421
627	536	588	421	589	159	304	533	219	490	290	543	306	56	503	669	61	379	657	649
223	306	304	45	669	536	61	290	381	159	360	409	670	421	528	533	65	627	657	589
432	197	235	226	346	410	404	429	224	609	29	559	315	574	431	225	553	175	560	437
419	137	332	318	341	102	522	129	472	177	489	473	85	136	486	330	107	105	84	321
522	137	419	129	136	177	332	330	102	318	341	486	472	107	473	329	84	85	105	489
130	521	331	525	104	152	520	103	330	526	136	177	139	524	129	342	522	160	329	523
653	654	385	652	363	178	364	81	547	115	453	454	371	88	438	542	111	176	116	64
473	137	105	332	107	84	102	419	537	472	407	86	318	378	1	158	106	289	337	442
331	523	139	103	518	526	525	516	104	517	130	339	521	441	152	444	520	177	330	107
